id,match_id,team_id,scored,conceded,tries,cons,pens,drops
813,240009,89,15,17,,,,
814,240009,139,17,15,,,,
815,258701,73,7,44,,,,
816,258701,70,44,7,,,,
817,180693,1,55,35,7,7,2,0
818,180693,9,35,55,5,2,2,0
819,180692,2,10,40,1,1,1,0
820,180692,3,40,10,4,4,4,0
821,180687,3,19,9,1,1,4,0
822,180687,1,9,19,0,0,2,1
823,258695,173647,24,24,,,,
824,258695,129,24,24,,,,
825,180686,9,13,20,1,1,2,0
826,239991,22,18,10,,,,
827,239991,94,10,18,,,,
828,180686,4,20,13,1,0,5,0
829,180685,2,19,22,1,1,4,0
830,180685,20,22,19,3,2,1,0
831,239983,22,21,23,,,,
832,239983,21,23,21,,,,
833,180683,3,18,11,0,0,6,0
834,180684,2,23,26,2,2,3,0
835,180683,9,11,18,1,0,2,0
836,180684,4,26,23,2,2,4,0
837,239977,81,20,15,1,0,2,0
838,239977,27,15,20,0,0,2,0
839,180682,1,47,17,6,4,3,0
840,180682,20,17,47,3,1,0,0
841,239981,7,22,46,2,2,1,0
842,239981,57,46,22,7,3,1,0
843,239979,12,29,8,5,2,0,0
844,239979,18,8,29,1,0,1,0
845,239975,7,8,64,1,0,0,1
846,239975,81,64,8,9,4,0,0
847,180681,9,15,8,0,0,5,0
848,180681,2,8,15,1,0,1,0
849,180680,20,3,26,0,0,1,0
850,239973,18,43,20,7,2,0,0
851,180680,3,26,3,2,2,4,0
852,239973,57,20,43,2,2,2,0
853,180679,4,16,21,1,1,2,1
854,203143,1,26,17,2,2,4,0
855,180679,1,21,16,2,1,3,0
856,203143,6,17,26,2,2,1,0
857,239985,18,13,26,1,1,2,0
858,239985,81,26,13,2,2,2,0
859,227311,9,13,18,1,1,2,0
860,217023,4,12,6,0,0,4,0
861,227313,81,35,24,5,2,2,0
862,227311,10,18,13,0,0,2,4
863,217023,5,6,12,0,0,2,0
864,239971,27,10,37,1,1,1,0
865,218865,4,16,34,1,1,3,0
866,208369,3,26,23,2,2,4,0
867,227313,23,24,35,3,3,1,0
868,203141,1,28,9,3,2,3,0
869,239971,12,37,10,4,2,2,0
870,218865,8,34,16,5,3,1,0
871,208369,6,23,26,3,1,2,0
872,203141,15,9,28,0,0,3,0
873,240813,12,18,9,0,0,6,0
874,209471,2,37,12,5,3,2,0
875,240811,27,29,20,4,2,1,0
876,240813,25,9,18,0,0,3,0
877,209471,16,12,37,0,0,4,0
878,240811,82,20,29,2,2,2,0
879,217021,20,6,22,0,0,2,0
880,239967,94,57,8,,,,
881,239967,31,8,57,,,,
882,217021,5,22,6,3,2,1,0
883,208367,3,49,7,6,5,3,0
884,208367,81,7,49,1,1,0,0
885,203139,1,28,31,3,2,3,0
886,203139,5,31,28,3,2,3,1
887,218863,4,17,13,3,1,0,0
888,240807,12,13,18,1,1,2,0
889,218863,14,13,17,1,1,2,0
890,240807,23,18,13,0,0,6,0
891,242925,124,3,29,,,,
892,242925,177674,29,3,,,,
893,242921,124,19,24,,,,
894,242921,177675,24,19,,,,
895,242919,124,10,18,,,,
896,242919,123,18,10,,,,
897,242913,88,59,12,,,,
898,207977,10,21,17,2,1,3,0
899,207977,6,17,21,2,2,1,0
900,242913,41,12,59,,,,
901,242915,117532,59,12,,,,
902,207975,5,27,25,3,3,2,0
903,207975,8,25,27,3,2,2,0
904,242915,242897,12,59,,,,
905,207973,10,13,34,1,1,2,0
906,242911,74,32,10,,,,
907,242911,68,10,32,,,,
908,207973,8,34,13,4,4,2,0
909,207971,5,28,10,4,1,1,1
910,207971,6,10,28,1,1,1,0
911,231347,57,22,21,1,1,2,0
912,234203,173647,0,29,,,,
913,234203,73,29,0,,,,
914,231347,29,21,22,0,0,2,0
915,207967,6,32,25,3,1,5,0
916,239929,85,29,27,,,,
917,207969,8,14,10,1,0,3,0
918,207967,10,25,32,3,2,2,0
919,239929,30,27,29,,,,
920,239331,97,27,10,,,,
921,207969,5,10,14,1,1,0,1
922,239331,104,10,27,,,,
923,239927,13,29,17,,,,
924,239927,31,17,29,,,,
925,231349,29,36,27,3,2,2,0
926,231349,57,27,36,2,1,2,0
927,239937,86,48,3,,,,
928,239937,47,3,48,,,,
929,207963,6,24,23,2,1,4,0
930,207963,5,23,24,1,0,6,0
931,207965,8,28,9,4,1,2,0
932,207965,10,9,28,0,0,3,0
933,239327,97,56,6,,,,
934,239323,97,112,0,,,,
935,239327,40,6,56,,,,
936,239323,177673,0,112,,,,
937,231351,6,28,29,3,2,3,0
938,231351,8,29,28,4,3,1,0
939,207961,10,31,33,3,2,3,1
940,207959,8,51,20,6,6,3,0
941,207961,5,33,31,3,3,4,0
942,207959,6,20,51,2,2,2,0
943,207957,5,13,6,1,1,2,0
944,207955,6,12,12,0,0,4,0
945,207957,10,6,13,0,0,2,0
946,207955,8,12,12,0,0,4,0
947,229325,29,28,3,,,,
948,229325,26,3,28,,,,
949,229323,57,23,15,,,,
950,229323,42,15,23,,,,
951,234201,40,36,8,,,,
952,234201,177673,8,36,,,,
953,234199,40,45,0,,,,
954,234199,177673,0,45,,,,
955,220547,52,10,89,,,,
956,220547,82,89,10,,,,
957,220543,52,0,34,,,,
958,220543,35,34,0,,,,
959,242929,68,20,12,,,,
960,242929,74,12,20,,,,
961,225413,78,96,0,,,,
962,225415,92,17,10,,,,
963,225415,60,10,17,,,,
964,225413,112,0,96,,,,
965,209465,5,55,6,8,6,1,0
966,209465,2,6,55,0,0,2,0
967,220531,12,10,31,1,1,0,1
968,220539,14,108,6,16,4,0,1
969,220531,182835,31,10,4,2,1,0
970,220539,54,6,108,0,0,2,0
971,222845,122,7,25,,,,
972,222845,105,25,7,,,,
973,229317,100,66,14,,,,
974,229317,62,14,66,,,,
975,222843,106,20,25,,,,
976,222843,126,25,20,,,,
977,193513,6,39,13,5,4,2,0
978,193513,9,13,39,1,1,2,0
979,214965,14,13,18,2,0,1,0
980,209463,10,19,21,2,0,2,1
981,214965,15,18,13,0,0,2,0
982,209463,2,21,19,2,1,3,0
983,222839,122,3,17,,,,
984,222839,113561,17,3,,,,
985,220529,12,20,18,2,2,2,0
986,220529,57,18,20,2,1,2,0
987,220931,81,16,26,1,1,2,0
988,229311,100,9,54,,,,
989,229311,5,54,9,,,,
990,220931,214,26,16,1,0,2,0
991,229305,100,87,0,,,,
992,229305,103,0,87,,,,
993,222835,106,13,38,,,,
994,222835,98077,38,13,,,,
995,214957,11,29,37,3,2,1,0
996,228587,173647,42,12,,,,
997,228587,99,12,42,,,,
998,209461,25,17,19,1,0,4,0
999,214957,23,37,29,4,2,2,0
1000,209461,2,19,17,1,1,4,0
1001,211263,10,17,23,2,2,1,0
1002,211263,3,23,17,2,2,3,0
1003,229301,64,26,6,,,,
1004,229301,63,6,26,,,,
1005,211175,15,15,0,0,0,2,0
1006,211175,20,0,15,0,0,0,0
1007,204107,11,6,24,0,0,1,0
1008,204107,2,24,6,1,1,1,0
1009,220521,23,33,14,3,2,2,0
1010,220521,15,14,33,2,2,0,0
1011,214951,23,49,8,7,2,1,0
1012,222825,28,12,73,0,0,2,0
1013,214951,26,8,49,1,0,0,1
1014,222825,10,73,12,11,2,0,0
1015,225395,99,22,24,,,,
1016,225395,129,24,22,,,,
1017,222811,53,31,24,,,,
1018,222811,33,24,31,,,,
1019,222809,29,55,13,8,3,1,0
1020,222809,28,13,55,2,0,1,0
1021,190317,68,45,23,,,,
1022,224997,22,7,17,,,,
1023,190317,133,23,45,,,,
1024,224997,7,17,7,,,,
1025,214943,26,39,6,,,,
1026,214943,49,6,39,,,,
1027,214941,23,132,10,18,3,0,0
1028,225389,173647,56,7,,,,
1029,214941,17,10,132,1,1,1,0
1030,225389,102,7,56,,,,
1031,222807,28,22,18,,,,
1032,222807,53,18,22,,,,
1033,214939,17,10,41,,,,
1034,214939,26,41,10,,,,
1035,222801,53,10,34,,,,
1036,222801,29,34,10,,,,
1037,190307,87,29,22,,,,
1038,190307,72,22,29,,,,
1039,214935,49,59,3,,,,
1040,214935,17,3,59,,,,
1041,190293,86,43,17,,,,
1042,190293,41,17,43,,,,
1043,190277,7,76,12,,,,
1044,190277,91,12,76,,,,
1045,190279,108,10,33,,,,
1046,190279,22,33,10,,,,
1047,190275,13,12,21,,,,
1048,190275,94,21,12,,,,
1049,203923,29,27,27,2,1,2,0
1050,203923,11,27,27,3,2,2,0
1051,190273,80,23,13,,,,
1052,190273,47,13,23,,,,
1053,203925,11,32,13,4,2,2,0
1054,203925,29,13,32,1,1,2,0
1055,190269,27,24,28,2,1,2,0
1056,190269,18,28,24,3,2,2,0
1057,190261,18,17,24,2,2,1,0
1058,190261,81,24,17,2,1,2,1
1059,190263,57,34,18,5,3,1,0
1060,190263,27,18,34,2,1,2,0
1061,190255,81,36,10,5,3,1,0
1062,190255,57,10,36,1,1,1,0
1063,190257,12,32,6,4,2,2,0
1064,190257,18,6,32,0,0,2,0
1065,180669,9,30,10,3,3,3,0
1066,180669,20,10,30,1,1,1,0
1067,190253,18,11,6,1,0,2,0
1068,190253,21,6,11,0,0,2,0
1069,190251,57,3,34,0,0,1,0
1070,190251,12,34,3,4,3,2,0
1071,190245,18,25,28,3,2,2,0
1072,190243,12,24,0,2,1,2,0
1073,190245,57,28,25,3,2,2,0
1074,190243,27,0,24,0,0,0,0
1075,208363,123,59,10,,,,
1076,208363,177675,10,59,,,,
1077,208357,123,7,13,,,,
1078,208357,177673,13,7,,,,
1079,190247,81,35,0,6,1,1,0
1080,190247,21,0,35,0,0,0,0
1081,186197,4,26,30,2,2,4,0
1082,186197,6,30,26,3,3,3,0
1083,208353,123,71,3,,,,
1084,175515,9,10,19,1,1,1,0
1085,208353,177674,3,71,,,,
1086,175515,5,19,10,1,1,4,0
1087,194531,12,7,26,1,1,0,0
1088,194533,27,8,52,1,0,1,0
1089,194531,14,26,7,3,1,3,0
1090,194533,25,52,8,7,2,2,0
1091,207095,134,3,55,,,,
1092,207095,171355,55,3,,,,
1093,174682,3,22,24,3,2,1,0
1094,190193,80,22,11,,,,
1095,190193,30,11,22,,,,
1096,174682,8,24,22,3,3,1,0
1097,182528,20,14,19,1,0,3,0
1098,182528,10,19,14,1,1,3,1
1099,194529,81,16,15,1,1,2,0
1100,194529,15,15,16,2,1,1,0
1101,194535,18,7,40,1,1,0,0
1102,194535,23,40,7,4,1,2,0
1103,180663,4,17,7,2,2,1,0
1104,180663,16,7,17,1,1,0,0
1105,180661,3,15,32,0,0,5,0
1106,180661,6,32,15,4,3,2,0
1107,190227,108,37,18,,,,
1108,190227,83,18,37,,,,
1109,203921,72,8,52,,,,
1110,203921,22,52,8,,,,
1111,190213,89,35,3,,,,
1112,190213,86,3,35,,,,
1113,204653,17,12,17,,,,
1114,204653,52,17,12,,,,
1115,204657,17,26,25,,,,
1116,204657,13,25,26,,,,
1117,190201,31,11,17,,,,
1118,190201,91,17,11,,,,
1119,190209,84,16,28,,,,
1120,190209,7,28,16,,,,
1121,282471,281617,10,39,,,,
1122,282471,177674,39,10,,,,
1123,190199,88,17,20,,,,
1124,190199,133,20,17,,,,
1125,190195,87,25,14,,,,
1126,190195,47,14,25,,,,
1127,190197,74,12,24,,,,
1128,190197,68,24,12,,,,
1129,190191,13,30,10,,,,
1130,190191,91,10,30,,,,
1131,190187,74,35,20,,,,
1132,190187,133,20,35,,,,
1133,190185,13,30,9,,,,
1134,190185,31,9,30,,,,
1135,190189,41,5,67,,,,
1136,190189,89,67,5,,,,
1137,211171,53,25,15,,,,
1138,211171,97,15,25,,,,
1139,190205,85,58,14,,,,
1140,190205,41,14,58,,,,
1141,201117,61,12,26,,,,
1142,201117,72,26,12,,,,
1143,211163,53,22,0,,,,
1144,211163,40,0,22,,,,
1145,211167,53,48,7,,,,
1146,211167,104,7,48,,,,
1147,190203,47,6,18,,,,
1148,190203,72,18,6,,,,
1149,183410,25,13,11,2,0,1,0
1150,195841,51,30,19,,,,
1151,195841,48,19,30,,,,
1152,183410,11,11,13,1,0,2,0
1153,190207,68,7,9,,,,
1154,190207,61,9,7,,,,
1155,195325,11,9,27,0,0,3,0
1156,195325,25,27,9,3,4,2,0
1157,190215,84,35,11,,,,
1158,190215,31,11,35,,,,
1159,190183,52,48,32,,,,
1160,190183,39,32,48,,,,
1161,187169,45,31,37,,,,
1162,187169,54,37,31,,,,
1163,187165,45,39,32,,,,
1164,187165,55,32,39,,,,
1165,190179,52,18,38,,,,
1166,190179,42,38,18,,,,
1167,190221,30,13,15,,,,
1168,190221,72,15,13,,,,
1169,180112,126,28,0,,,,
1170,180112,106,0,28,,,,
1171,187161,45,29,22,,,,
1172,187161,50,22,29,,,,
1173,204659,21,26,10,,,,
1174,204659,64,10,26,,,,
1175,187153,63,18,15,,,,
1176,187153,24,15,18,,,,
1177,180111,126,38,0,,,,
1178,180111,106,0,38,,,,
1179,190211,87,19,22,,,,
1180,190211,80,22,19,,,,
1181,187147,63,83,3,,,,
1182,187147,132,3,83,,,,
1183,180506,10,29,18,1,0,2,0
1184,180506,81,18,29,0,0,3,1
1185,173663,70,18,26,,,,
1186,173663,173646,26,18,,,,
1187,187137,39,13,19,,,,
1188,187137,35,19,13,,,,
1189,176587,23,38,20,6,2,0,0
1190,176587,11,20,38,3,1,1,0
1191,187143,63,77,3,,,,
1192,187143,62,3,77,,,,
1193,187139,114,22,0,,,,
1194,187139,113,0,22,,,,
1195,175506,5,56,23,8,5,2,0
1196,175506,15,23,56,2,2,3,0
1197,176585,23,16,13,1,1,2,0
1198,176585,25,13,16,1,1,2,0
1199,180912,12,26,13,2,2,2,0
1200,180912,204,13,26,1,1,2,0
1201,180914,81,16,21,1,1,2,0
1202,180914,185627,21,16,2,1,2,0
1203,180909,12,30,8,3,2,2,0
1204,176584,11,9,18,0,0,2,0
1205,176584,16,18,9,2,1,2,0
1206,180909,214,8,30,1,0,1,0
1207,172097,8,30,0,3,3,3,0
1208,172097,9,0,30,0,0,0,0
1209,187135,35,16,17,,,,
1210,187135,39,17,16,,,,
1211,180908,81,27,3,3,2,2,0
1212,187131,67,41,5,,,,
1213,187131,100,5,41,,,,
1214,180908,29,3,27,0,0,1,0
1215,173968,11,12,15,0,0,4,0
1216,173968,3,15,12,0,0,5,0
1217,176583,25,36,27,3,2,3,0
1218,187121,128,17,14,,,,
1219,176583,16,27,36,4,2,1,0
1220,187121,117,14,17,,,,
1221,180904,81,15,20,2,1,1,0
1222,180109,36,17,20,,,,
1223,180109,51,20,17,,,,
1224,180904,182835,20,15,1,0,2,0
1225,180104,36,48,10,,,,
1226,180104,84914,10,48,,,,
1227,176581,14,22,8,4,1,0,0
1228,176581,23,8,22,1,0,1,0
1229,182276,33,76,5,,,,
1230,182276,78,5,76,,,,
1231,168538,88,19,5,,,,
1232,168538,74,5,19,,,,
1233,168536,86,22,20,,,,
1234,168536,85,20,22,,,,
1235,168534,72,46,3,,,,
1236,168534,30,3,46,,,,
1237,173655,92,15,42,,,,
1238,173655,173646,42,15,,,,
1239,168526,41,20,14,,,,
1240,168526,86,14,20,,,,
1241,168519,80,11,22,,,,
1242,168519,87,22,11,,,,
1243,180090,17,45,7,,,,
1244,180090,38,7,45,,,,
1245,133796,9,23,16,2,2,3,0
1246,133796,2,16,23,1,1,3,0
1247,168514,18,9,9,0,0,3,0
1248,168513,12,9,9,0,0,2,0
1249,168514,27,9,9,0,0,3,0
1250,168513,81,9,9,0,0,2,0
1251,168517,139,79,10,,,,
1252,168516,94,37,12,,,,
1253,133794,20,22,15,1,1,5,0
1254,133794,3,15,22,0,0,5,0
1255,168517,41,10,79,,,,
1256,168516,91,12,37,,,,
1257,168524,72,17,15,,,,
1258,168524,87,15,17,,,,
1259,168522,7,73,17,,,,
1260,168522,31,17,73,,,,
1261,168515,57,43,32,7,2,0,0
1262,168515,21,32,43,4,2,2,0
1263,168510,27,23,31,1,0,4,0
1264,168510,57,31,23,4,3,1,0
1265,168520,133,11,13,,,,
1266,168520,74,13,11,,,,
1267,168511,21,14,32,1,0,2,0
1268,168518,13,13,12,,,,
1269,168518,84,12,13,,,,
1270,168512,91,8,27,,,,
1271,168512,7,27,8,,,,
1272,168521,84,18,38,,,,
1273,168511,12,32,14,4,2,2,0
1274,168509,81,61,18,8,4,2,0
1275,168509,18,18,61,2,1,2,0
1276,168521,94,38,18,,,,
1277,168525,85,10,11,,,,
1278,168525,89,11,10,,,,
1279,180088,17,39,8,,,,
1280,180088,48,8,39,,,,
1281,173653,60,12,29,,,,
1282,173653,173646,29,12,,,,
1283,168507,18,15,25,2,1,1,0
1284,168507,12,25,15,1,1,2,0
1285,168508,27,18,12,2,1,2,0
1286,168508,21,12,18,0,0,2,0
1287,168527,94,24,20,,,,
1288,173656,73,41,3,,,,
1289,173656,173647,3,41,,,,
1290,168527,13,20,24,,,,
1291,180092,17,49,18,,,,
1292,180092,95,18,49,,,,
1293,168506,57,9,23,0,0,3,0
1294,168506,81,23,9,2,2,2,0
1295,168505,21,21,21,2,1,2,0
1296,168505,18,21,21,2,1,3,0
1297,168503,81,25,12,3,2,2,0
1298,168503,27,12,25,0,0,2,0
1299,168500,27,13,19,1,1,2,0
1300,168504,12,29,14,2,2,2,0
1301,168504,57,14,29,1,0,2,0
1302,133784,20,23,18,2,2,1,2
1303,133784,9,18,23,2,1,2,0
1304,168500,12,19,13,1,1,2,0
1305,133783,1,38,18,4,3,4,0
1306,133783,2,18,38,2,1,2,0
1307,168502,21,13,17,1,1,2,0
1308,133782,4,22,30,3,2,1,0
1309,173651,102,37,41,,,,
1310,173651,99,41,37,,,,
1311,168502,81,17,13,2,2,1,0
1312,168501,57,13,9,1,1,2,0
1313,173650,112,13,31,,,,
1314,173650,60,31,13,,,,
1315,133782,3,30,22,3,3,3,0
1316,168501,18,9,13,0,0,1,2
1317,173652,173647,37,24,,,,
1318,173652,129,24,37,,,,
1319,174568,133753,14,65,,,,
1320,174568,42,65,14,,,,
1321,176568,176163,6,7,,,,
1322,176568,99,7,6,,,,
1323,174566,133753,6,53,,,,
1324,174566,26,53,6,,,,
1325,168499,139,49,8,,,,
1326,168499,86,8,49,,,,
1327,174564,133753,3,94,,,,
1328,174564,21,94,3,,,,
1329,177685,177675,10,37,,,,
1330,177685,123,37,10,,,,
1331,153977,1,38,21,3,1,6,1
1332,153977,8,21,38,3,3,0,0
1333,177683,177675,54,12,,,,
1334,177683,177674,12,54,,,,
1335,161869,4,12,14,0,0,4,0
1336,161869,6,14,12,1,0,3,0
1337,161868,4,10,33,2,0,0,0
1338,154683,2,15,21,0,0,5,0
1339,161868,8,33,10,3,3,4,0
1340,157422,9,22,14,1,1,5,0
1341,154683,16,21,15,2,1,3,0
1342,157422,15,14,22,2,2,0,0
1343,156796,3,46,24,7,4,1,0
1344,156796,10,24,46,2,1,4,0
1345,168497,85,20,54,,,,
1346,168497,139,54,20,,,,
1347,154936,9,39,22,3,3,5,1
1348,154936,10,22,39,1,1,4,1
1349,153975,1,14,20,1,0,3,0
1350,153975,6,20,14,1,0,4,1
1351,154682,2,10,21,1,1,1,0
1352,154682,5,21,10,2,1,3,0
1353,168494,7,32,14,,,,
1354,170030,28,22,28,1,1,3,0
1355,170030,27,28,22,1,1,2,0
1356,162321,20,10,42,1,1,0,1
1357,168494,94,14,32,,,,
1358,162321,8,42,10,5,4,3,0
1359,170027,81,22,25,1,1,2,0
1360,170027,23,25,22,1,1,2,1
1361,171362,171355,53,3,,,,
1362,171362,125,3,53,,,,
1363,170026,29,25,32,3,2,2,0
1364,170026,27,32,25,4,2,2,0
1365,171360,171355,34,6,,,,
1366,171360,134,6,34,,,,
1367,168493,61,15,8,,,,
1368,168493,68,8,15,,,,
1369,170025,12,23,34,2,2,2,0
1370,170025,23,34,23,3,2,2,0
1371,168491,91,18,22,,,,
1372,168491,31,22,18,,,,
1373,168487,56,29,20,,,,
1374,168487,83,20,29,,,,
1375,168482,80,5,26,,,,
1376,168482,72,26,5,,,,
1377,171759,33,35,22,,,,
1378,171759,53,22,35,,,,
1379,168476,31,10,22,,,,
1380,168476,84,22,10,,,,
1381,168478,68,32,3,,,,
1382,168478,74,3,32,,,,
1383,168477,41,12,7,,,,
1384,168477,85,7,12,,,,
1385,168474,30,6,6,,,,
1386,168474,80,6,6,,,,
1387,167194,6,18,18,0,0,6,0
1388,167194,8,18,18,0,0,6,0
1389,153856,10,19,25,1,1,4,0
1390,168475,72,48,22,,,,
1391,153856,6,25,19,1,1,6,0
1392,168475,47,22,48,,,,
1393,168472,89,28,23,,,,
1394,168472,41,23,28,,,,
1395,153853,5,31,8,5,3,0,0
1396,153853,6,8,31,1,0,1,0
1397,169703,104,3,26,,,,
1398,169703,97,26,3,,,,
1399,164749,104,28,17,,,,
1400,164749,40,17,28,,,,
1401,153848,10,16,16,1,1,3,0
1402,153850,8,21,5,2,1,3,0
1403,153848,5,16,16,1,1,3,0
1404,153850,10,5,21,1,0,0,0
1405,153849,6,26,19,2,2,4,0
1406,153846,5,27,6,3,3,2,0
1407,153847,8,22,0,1,1,5,0
1408,153847,6,0,22,0,0,0,0
1409,153849,5,19,26,1,1,4,0
1410,153846,10,6,27,0,0,2,0
1411,167268,100,25,14,,,,
1412,167268,132,14,25,,,,
1413,153845,6,19,27,1,1,4,0
1414,153852,8,21,11,2,1,3,0
1415,153851,6,23,19,2,2,3,0
1416,153845,8,27,19,2,1,5,0
1417,153852,5,11,21,1,0,2,0
1418,153851,10,19,23,2,0,3,0
1419,164751,104,8,73,,,,
1420,164751,53,73,8,,,,
1421,167265,100,23,15,,,,
1422,167265,62,15,23,,,,
1423,167263,38,42,19,,,,
1424,167263,105,19,42,,,,
1425,167262,64,24,31,,,,
1426,167262,35,31,24,,,,
1427,167260,64,14,30,,,,
1428,167260,42,30,14,,,,
1429,166905,52,57,54,,,,
1430,166905,82,54,57,,,,
1431,162319,126,7,58,,,,
1432,162319,124783,58,7,,,,
1433,166903,52,35,28,,,,
1434,166903,24,28,35,,,,
1435,160954,11,10,30,1,1,1,0
1436,160954,20,30,10,3,3,2,0
1437,161866,25,31,12,3,2,2,0
1438,161866,81,12,31,2,1,0,0
1439,166328,59,18,0,,,,
1440,154474,5,14,14,1,0,3,0
1441,166328,69,0,18,,,,
1442,154934,10,10,49,1,1,1,0
1443,154934,9,49,10,6,5,3,0
1444,154474,1,14,14,1,0,3,0
1445,161864,14,29,17,4,3,1,0
1446,161864,16,17,29,1,0,2,0
1447,155535,6,20,19,1,0,5,0
1448,155535,4,19,20,1,1,4,0
1449,161862,11,36,20,4,2,2,0
1450,161862,81,20,36,3,1,1,0
1451,154473,5,36,27,4,2,3,1
1452,154473,1,27,36,3,3,2,0
1453,153843,8,22,19,1,1,4,1
1454,153843,3,19,22,1,1,4,0
1455,161860,25,16,25,1,1,2,0
1456,161860,20,25,16,1,1,2,0
1457,161861,14,25,37,3,2,2,0
1458,161861,2,37,25,4,4,3,0
1459,164514,12,23,21,2,2,2,0
1460,161859,23,20,24,2,2,2,0
1461,164514,214,21,23,2,1,2,0
1462,161859,16,24,20,3,2,1,0
1463,154932,10,37,22,4,4,3,0
1464,154932,20,22,37,3,2,1,0
1465,154472,5,22,17,2,0,4,0
1466,154472,1,17,22,1,0,4,0
1467,153842,8,42,10,5,4,3,0
1468,153842,3,10,42,1,1,1,0
1469,161360,69,20,0,,,,
1470,161360,70,0,20,,,,
1471,158995,4,30,21,3,3,3,0
1472,145426,72,15,0,,,,
1473,145426,30,0,15,,,,
1474,158995,160,21,30,3,3,0,0
1475,162814,28,6,59,,,,
1476,162814,10,59,6,,,,
1477,164746,80,8,44,,,,
1478,164746,83,44,8,,,,
1479,162308,26,55,0,,,,
1480,162308,95,0,55,,,,
1481,145432,68,14,28,,,,
1482,145432,89,28,14,,,,
1483,145424,87,8,48,,,,
1484,145424,90,48,8,,,,
1485,160617,35,12,0,,,,
1486,160617,39,0,12,,,,
1487,162293,136,28,18,,,,
1488,162293,17,18,28,,,,
1489,162292,136,34,12,,,,
1490,162292,48,12,34,,,,
1491,145415,47,7,9,,,,
1492,145415,80,9,7,,,,
1493,161356,60,19,18,,,,
1494,161356,77,18,19,,,,
1495,161357,129,3,34,,,,
1496,161357,73,34,3,,,,
1497,145413,21,20,13,,,,
1498,145413,13,13,20,,,,
1499,162543,64,18,7,,,,
1500,162543,133753,7,18,,,,
1501,161355,78,68,14,,,,
1502,161355,60,14,68,,,,
1503,133781,1,30,9,2,1,6,0
1504,133781,3,9,30,0,0,3,0
1505,157645,18,13,12,1,1,1,1
1506,133780,4,16,9,1,1,3,0
1507,133780,9,9,16,0,0,3,0
1508,157645,12,12,13,0,0,2,0
1509,145409,7,29,30,,,,
1510,145409,21,30,29,,,,
1511,145410,56,85,0,,,,
1512,145410,86,0,85,,,,
1513,133779,20,13,6,1,1,1,1
1514,133779,2,6,13,0,0,2,0
1515,157646,84,35,33,4,2,2,0
1516,157644,81,46,0,6,2,2,0
1517,157646,27,33,35,3,3,2,0
1518,157644,57,0,46,0,0,0,0
1519,157637,12,71,0,11,4,0,0
1520,145411,7,40,7,,,,
1521,145411,94,7,40,,,,
1522,157637,84,0,71,0,0,0,0
1523,160616,39,19,5,,,,
1524,160616,35,5,19,,,,
1525,145417,108,22,14,,,,
1526,145417,31,14,22,,,,
1527,133778,9,22,24,1,1,5,0
1528,133778,1,24,22,3,3,1,0
1529,157642,27,23,17,2,2,2,0
1530,157642,18,17,23,1,0,2,0
1531,155825,133753,3,66,,,,
1532,155825,33,66,3,,,,
1533,155826,133753,17,55,,,,
1534,155826,35,55,17,,,,
1535,262121,45,36,7,,,,
1536,262113,45,78,3,,,,
1537,262121,75,7,36,,,,
1538,262113,109,3,78,,,,
1539,145404,91,6,13,,,,
1540,145404,94,13,6,,,,
1541,145402,13,34,8,,,,
1542,145402,7,8,34,,,,
1543,145398,56,27,19,,,,
1544,145398,47,19,27,,,,
1545,145399,86,6,15,,,,
1546,145399,80,15,6,,,,
1547,145400,94,17,17,,,,
1548,145400,13,17,17,,,,
1549,145393,133,47,7,,,,
1550,145393,41,7,47,,,,
1551,145396,21,55,0,,,,
1552,145396,91,0,55,,,,
1553,145389,89,13,21,,,,
1554,145389,30,21,13,,,,
1555,145388,31,24,18,,,,
1556,145388,83,18,24,,,,
1557,145390,72,22,11,,,,
1558,145390,68,11,22,,,,
1559,145392,108,14,10,,,,
1560,145392,90,10,14,,,,
1561,145385,85,26,28,,,,
1562,145385,72,28,26,,,,
1563,93505,8,8,7,1,0,1,0
1564,145391,47,52,0,,,,
1565,93505,9,7,8,1,1,0,0
1566,145391,86,0,52,,,,
1567,145387,87,0,28,,,,
1568,145387,108,28,0,,,,
1569,93503,8,20,6,1,0,4,1
1570,145383,13,20,13,,,,
1571,145383,91,13,20,,,,
1572,93503,6,6,20,0,0,1,1
1573,145382,134,15,48,,,,
1574,145382,88,48,15,,,,
1575,145386,41,19,16,,,,
1576,145386,61,16,19,,,,
1577,145384,90,30,30,,,,
1578,145384,31,30,30,,,,
1579,138011,30,28,5,,,,
1580,145379,139,48,7,,,,
1581,138011,68,5,28,,,,
1582,145379,61,7,48,,,,
1583,93495,8,79,15,12,8,1,0
1584,93495,25,15,79,2,1,1,0
1585,153931,35,16,7,,,,
1586,153931,64,7,16,,,,
1587,93501,8,33,10,2,1,7,0
1588,93501,10,10,33,1,1,1,0
1589,145401,133,16,6,,,,
1590,145401,74,6,16,,,,
1591,181968,56,24,12,,,,
1592,93470,8,83,7,13,9,0,0
1593,181968,144,12,24,,,,
1594,138010,68,7,18,,,,
1595,138010,31,18,7,,,,
1596,146510,40,15,17,,,,
1597,146510,104,17,15,,,,
1598,93470,23,7,83,1,1,0,0
1599,146507,40,36,10,,,,
1600,146507,97,10,36,,,,
1601,122133,3,9,20,0,0,3,0
1602,93458,8,41,10,6,4,1,0
1603,93458,16,10,41,1,1,1,0
